Cluster,Nome do Arquivo
0,../base/different-singer\Audio_3.mp3
0,../base/different-singer\Audio_4.mp3
5,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
5,../base/different-singer\Audio_7.mp3
5,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
1,.TCC_teclado_A10_A.mp3
2,.TCC_teclado_A1_C.mp3
2,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
1,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
1,.TCC_teclado_A8_A.mp3
1,.TCC_teclado_A9_A.mp3
1,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
2,.TCC_ukulele_A2_C.mp3
2,.TCC_ukulele_A3_C.mp3
1,.TCC_ukulele_A4_C.mp3
3,.TCC_ukulele_A5_A.mp3
3,.TCC_ukulele_A6_A.mp3
3,.TCC_ukulele_A7_A.mp3
1,.TCC_ukulele_A8_E.mp3
1,.TCC_ukulele_A9_E.mp3
2,.TCC_violao_A10_C.mp3
2,.TCC_violao_A1_C.mp3
3,.TCC_violao_A2_A.mp3
4,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
2,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
4,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
Cluster,Nome do Arquivo
7,0.2282662
0,../base/different-singer\Audio_1.mp3
0,../base/different-singer\Audio_10.mp3
0,../base/different-singer\Audio_2.mp3
0,../base/different-singer\Audio_3.mp3
0,../base/different-singer\Audio_4.mp3
5,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
5,../base/different-singer\Audio_7.mp3
5,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
1,.TCC_teclado_A10_A.mp3
2,.TCC_teclado_A1_C.mp3
2,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
1,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
1,.TCC_teclado_A8_A.mp3
1,.TCC_teclado_A9_A.mp3
1,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
6,.TCC_ukulele_A2_C.mp3
6,.TCC_ukulele_A3_C.mp3
1,.TCC_ukulele_A4_C.mp3
3,.TCC_ukulele_A5_A.mp3
3,.TCC_ukulele_A6_A.mp3
3,.TCC_ukulele_A7_A.mp3
1,.TCC_ukulele_A8_E.mp3
1,.TCC_ukulele_A9_E.mp3
6,.TCC_violao_A10_C.mp3
6,.TCC_violao_A1_C.mp3
3,.TCC_violao_A2_A.mp3
4,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
6,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
4,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
Cluster,Nome do Arquivo
8,0.22049375
0,../base/different-singer\Audio_1.mp3
0,../base/different-singer\Audio_10.mp3
0,../base/different-singer\Audio_2.mp3
0,../base/different-singer\Audio_3.mp3
0,../base/different-singer\Audio_4.mp3
5,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
5,../base/different-singer\Audio_7.mp3
5,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
7,.TCC_teclado_A10_A.mp3
2,.TCC_teclado_A1_C.mp3
2,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
7,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
7,.TCC_teclado_A8_A.mp3
7,.TCC_teclado_A9_A.mp3
7,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
2,.TCC_ukulele_A2_C.mp3
2,.TCC_ukulele_A3_C.mp3
7,.TCC_ukulele_A4_C.mp3
3,.TCC_ukulele_A5_A.mp3
3,.TCC_ukulele_A6_A.mp3
3,.TCC_ukulele_A7_A.mp3
7,.TCC_ukulele_A8_E.mp3
7,.TCC_ukulele_A9_E.mp3
6,.TCC_violao_A10_C.mp3
6,.TCC_violao_A1_C.mp3
3,.TCC_violao_A2_A.mp3
4,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
6,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
4,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
Cluster,Nome do Arquivo
9,0.18426359
0,../base/different-singer\Audio_1.mp3
8,../base/different-singer\Audio_10.mp3
0,../base/different-singer\Audio_2.mp3
0,../base/different-singer\Audio_3.mp3
8,../base/different-singer\Audio_4.mp3
8,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
0,../base/different-singer\Audio_7.mp3
8,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
7,.TCC_teclado_A10_A.mp3
2,.TCC_teclado_A1_C.mp3
2,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
7,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
7,.TCC_teclado_A8_A.mp3
7,.TCC_teclado_A9_A.mp3
7,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
2,.TCC_ukulele_A2_C.mp3
2,.TCC_ukulele_A3_C.mp3
7,.TCC_ukulele_A4_C.mp3
3,.TCC_ukulele_A5_A.mp3
3,.TCC_ukulele_A6_A.mp3
3,.TCC_ukulele_A7_A.mp3
7,.TCC_ukulele_A8_E.mp3
7,.TCC_ukulele_A9_E.mp3
6,.TCC_violao_A10_C.mp3
6,.TCC_violao_A1_C.mp3
3,.TCC_violao_A2_A.mp3
4,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
6,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
4,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
Cluster,Nome do Arquivo
10,0.18224403
0,../base/different-singer\Audio_1.mp3
8,../base/different-singer\Audio_10.mp3
0,../base/different-singer\Audio_2.mp3
0,../base/different-singer\Audio_3.mp3
8,../base/different-singer\Audio_4.mp3
8,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
0,../base/different-singer\Audio_7.mp3
8,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
7,.TCC_teclado_A10_A.mp3
2,.TCC_teclado_A1_C.mp3
2,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
7,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
7,.TCC_teclado_A8_A.mp3
7,.TCC_teclado_A9_A.mp3
7,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
2,.TCC_ukulele_A2_C.mp3
2,.TCC_ukulele_A3_C.mp3
7,.TCC_ukulele_A4_C.mp3
3,.TCC_ukulele_A5_A.mp3
3,.TCC_ukulele_A6_A.mp3
3,.TCC_ukulele_A7_A.mp3
7,.TCC_ukulele_A8_E.mp3
7,.TCC_ukulele_A9_E.mp3
6,.TCC_violao_A10_C.mp3
6,.TCC_violao_A1_C.mp3
9,.TCC_violao_A2_A.mp3
9,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
6,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
9,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
Cluster,Nome do Arquivo
11,0.16633488
0,../base/different-singer\Audio_1.mp3
8,../base/different-singer\Audio_10.mp3
0,../base/different-singer\Audio_2.mp3
0,../base/different-singer\Audio_3.mp3
8,../base/different-singer\Audio_4.mp3
8,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
0,../base/different-singer\Audio_7.mp3
8,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
1,.TCC_teclado_A10_A.mp3
7,.TCC_teclado_A1_C.mp3
7,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
1,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
1,.TCC_teclado_A8_A.mp3
1,.TCC_teclado_A9_A.mp3
10,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
2,.TCC_ukulele_A2_C.mp3
2,.TCC_ukulele_A3_C.mp3
10,.TCC_ukulele_A4_C.mp3
10,.TCC_ukulele_A5_A.mp3
10,.TCC_ukulele_A6_A.mp3
10,.TCC_ukulele_A7_A.mp3
10,.TCC_ukulele_A8_E.mp3
10,.TCC_ukulele_A9_E.mp3
6,.TCC_violao_A10_C.mp3
6,.TCC_violao_A1_C.mp3
3,.TCC_violao_A2_A.mp3
9,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
6,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
9,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
Cluster,Nome do Arquivo
12,0.13615757
0,../base/different-singer\Audio_1.mp3
8,../base/different-singer\Audio_10.mp3
0,../base/different-singer\Audio_2.mp3
0,../base/different-singer\Audio_3.mp3
8,../base/different-singer\Audio_4.mp3
8,../base/different-singer\Audio_5.mp3
0,../base/different-singer\Audio_6.mp3
0,../base/different-singer\Audio_7.mp3
8,../base/different-singer\Audio_8.mp3
5,../base/different-singer\Audio_9.mp3
1,.TCC_teclado_A10_A.mp3
7,.TCC_teclado_A1_C.mp3
7,.TCC_teclado_A2_C.mp3
2,.TCC_teclado_A3_C.mp3
1,.TCC_teclado_A4_A.mp3
1,.TCC_teclado_A5_E.mp3
1,.TCC_teclado_A6_E.mp3
1,.TCC_teclado_A7_E.mp3
1,.TCC_teclado_A8_A.mp3
1,.TCC_teclado_A9_A.mp3
10,.TCC_ukulele_A10_E.mp3
2,.TCC_ukulele_A1_C.mp3
2,.TCC_ukulele_A2_C.mp3
2,.TCC_ukulele_A3_C.mp3
10,.TCC_ukulele_A4_C.mp3
10,.TCC_ukulele_A5_A.mp3
10,.TCC_ukulele_A6_A.mp3
10,.TCC_ukulele_A7_A.mp3
10,.TCC_ukulele_A8_E.mp3
10,.TCC_ukulele_A9_E.mp3
6,.TCC_violao_A10_C.mp3
6,.TCC_violao_A1_C.mp3
9,.TCC_violao_A2_A.mp3
9,.TCC_violao_A3_A.mp3
0,.TCC_violao_A4_C.mp3
6,.TCC_violao_A5_C.mp3
4,.TCC_violao_A6_E.mp3
4,.TCC_violao_A7_E.mp3
11,.TCC_violao_A8_E.mp3
3,.TCC_violao_A9_A.mp3
